,Dcx,Dcy
0,0.1046502026139976,0.11536327392434646
1,0.11512512565479009,0.11500884643940532
2,0.12545868640681504,0.11465426196222499
3,0.1356586457272773,0.11429952020027498
4,0.1457321353162084,0.11394462086018944
5,0.1556857276523551,0.11358956364776406
6,0.16552549626903226,0.11323434826795264
7,0.17525706795247362,0.11287897442486354
8,0.18488566814772825,0.11252344182175653
9,0.19441616062238024,0.11216775016103897
10,0.2038530822517322,0.11181189914426273
11,0.21320067363970716,0.11145588847212042
12,0.22246290616937967,0.11109971784444204
13,0.23164350597950698,0.1107433869601915
14,0.24074597528391922,0.11038689551764175
15,0.24977361138545956,0.11003024321350179
16,0.25872952368247465,0.10967342974457815
17,0.26761664892140774,0.10931645480622915
18,0.2764377649120759,0.10895931809302771
19,0.28519550289132506,0.10860201929875914
20,0.29389235869484515,0.10824455811641837
21,0.3025307028750994,0.10788693423659232
22,0.31111278988486396,0.1075291473518808
23,0.3196407664302089,0.10717119715180876
24,0.3281166790834117,0.10681308332557464
25,0.33654248123489067,0.10645480556146697
26,0.3449200394534729,0.10609636354686074
27,0.35325113931590607,0.10573775696821344
28,0.3615374907592704,0.10537898551106145
29,0.3697807330036783,0.10502004886001592
30,0.3779824390872083,0.10466094669875933
31,0.3861441200502885,0.10430167871004124
32,0.3942672288026214,0.10394224457567462
33,0.40235316370213525,0.10358264397653187
34,0.4104032718722905,0.10322287659254085
35,0.41841885228129483,0.1028629421026811
36,0.42640115860434263,0.10250284018497953
37,0.4343514018878371,0.1021425705165069
38,0.44227075303265984,0.10178213277337331
39,0.450160345111861,0.10142152663072453
40,0.45802127553665284,0.10106075176337528
41,0.4658546080832642,0.10069980784321439
42,0.47366137479202686,0.10033869454315017
43,0.4814425777490152,0.09997741153442957
44,0.48919919075961665,0.09961595848731458
45,0.4969321609225691,0.09925433507107795
46,0.5046424101122486,0.09889254095399916
47,0.5123308363763094,0.09853057580336005
48,0.5199983152551728,0.09816843928544076
49,0.5276457010293184,0.09780613106551529
50,0.5352738278998256,0.09744365080784725
51,0.5428835111071834,0.09708099817568568
52,0.550475547992975,0.09671817283126055
53,0.558050719008685,0.09635517443577855
54,0.5656097886755452,0.09599200264941855
55,0.573153506499045,0.09562865713132737
56,0.5806826078414529,0.09526513753961521
57,0.5881978147554603,0.09490144353135124
58,0.595699836781831,0.0945375747625592
59,0.6031893717137436,0.09417353088821276
60,0.6106671063303256,0.09380931156223103
61,0.6181337171017183,0.09344491643747417
62,0.6255898708678577,0.09308034516573856
63,0.6330362254930173,0.09271559739775237
64,0.6404734304980433,0.09235067278317088
65,0.6479021276720888,0.09198557097057182
66,0.6553229516655626,0.09162029160745064
67,0.6627365305659089,0.09125483434021597
68,0.6701434864577539,0.09088919881418463
69,0.6775444359688837,0.09052338467357715
70,0.6849399908034431,0.09015739156151274
71,0.6923307582636945,0.08979121912000465
72,0.6997173417616169,0.08942486698995523
73,0.7071003413215822,0.08905833481115111
74,0.7144803540753001,0.08869162222225832
75,0.7218579747501978,0.08832472886081726
76,0.7292337961523588,0.0879576543632379
77,0.7366084096451334,0.08759039836479474
78,0.7439824056245015,0.08722296049962168
79,0.7513563739922663,0.08685534040070726
80,0.758730904628141,0.08648753769988937
81,0.7661065878617833,0.08611955202785015
