,Dcy,Dcx
372,0.7976101415471019,0.04219924066001356
373,0.801654399820267,0.04174845077750291
374,0.8056984996214656,0.04129735887634527
375,0.8097425190848816,0.040845964175318134
376,0.8137865363291785,0.04039426588999114
377,0.8178306294725913,0.03994226323270758
378,0.8218748766480175,0.03948995541326598
379,0.8259193560181164,0.039037341636038114
380,0.8299641457904252,0.0385844211043428
381,0.8340093242324979,0.03813119301742949
382,0.8380549696870776,0.037677656571226556
383,0.8421011605873099,0.037223810958321925
384,0.8461479754720047,0.036769655367943486
385,0.8501954930009559,0.036315188985939426
386,0.8542437919703256,0.03586041099475856
387,0.8582929513281047,0.03540532057343018
388,0.8623430501896555,0.03494991689754399
389,0.8663941678533441,0.034494199139229915
390,0.870446383816276,0.034038166467137546
391,0.8744997777901384,0.03358181804641568
392,0.8785544297171618,0.03312515303869152
393,0.8826104197862084,0.03266817060204976
394,0.886667828448996,0.032210869891011615
395,0.8907267364364708,0.031753250056513506
396,0.8947872247753306,0.031295310245885784
397,0.8988493748047177,0.030837049602831068
398,0.9029132681930847,0.030378467267402662
399,0.9069789869552433,0.029919562375982603
400,0.9110466134696142,0.029460334061259662
401,0.9151162304956768,0.029000781452207074
402,0.9191879211916384,0.028540903674060227
403,0.9232617691323316,0.02808069984829401
404,0.9273378583273487,0.02762016909260021
405,0.9314162732394284,0.027159310520864465
406,0.9354970988031029,0.02669812324314329
407,0.9395804204436212,0.02623660636564074
408,0.9436663240961586,0.025774758990684894
409,0.9477548962253242,0.025312580216704482
410,0.9518462238449841,0.0248500691382047
411,0.955940394538409,0.02438722484574349
412,0.9600374964787614,0.023924046425907234
413,0.9641376184499395,0.023460532961286352
414,0.9682408498677881,0.02299668353045077
415,0.972347280801696,0.022532497207925075
416,0.9764570019965904,0.022067973064163672
417,0.9805701048953518,0.02160311016552549
418,0.9846866816616591,0.02113790757424863
419,0.9888068252032843,0.020672364348424878
420,0.05880260829716218,0.12360822898528653
421,0.06484254658260868,0.12320379709480016
422,0.07083510105730595,0.12279916970219602
423,0.07678173778300271,0.12239434641150812
424,0.08268385349007275,0.12198932682553924
425,0.08854278011182423,0.12158411054585577
426,0.0943597889451939,0.12117869717278196
427,0.1001360944747725,0.12077308630539467
428,0.1058728578928657,0.12036727754151777
429,0.11157119034460625,0.11996127047771658
430,0.1172321559239167,0.11955506470929235
431,0.12285677444330859,0.11914865983027666
432,0.12844602399804064,0.1187420554334257
433,0.13400084334299292,0.11833525111021469
434,0.13952213409870934,0.11792824645083219
435,0.14501076280137976,0.11752104104417428
436,0.15046756281004645,0.11711363447818686
437,0.1558933360830062,0.11670602633817638
438,0.1612888548342078,0.11629821621000314
439,0.16665486307940983,0.11589020367715165
440,0.17199207808093658,0.11548198832193368
441,0.1773011916990464,0.11507356972548388
442,0.18258287165718678,0.11466494746704041
443,0.18783776272775346,0.11425612112542925
444,0.19306648784437583,0.11384709027748596
445,0.19826964914621997,0.11343785449885974
446,0.20344782895932342,0.11302841336384206
447,0.2086015907195427,0.11261876644536062
448,0.21373147984130847,0.11220891331497294
449,0.21883802453602863,0.11179885354286057
450,0.22392173658366626,0.11138858669782228
451,0.22898311206072686,0.11097811234726833
452,0.23402263202763282,0.11056743005721373
453,0.23904076317822215,0.11015653939227206
454,0.24403795845389606,0.10974543991564913
455,0.2490146576247418,0.10933413118913642
456,0.2539712878397797,0.10892261277369628
457,0.2589082641483189,0.10851088422704726
458,0.2638259899942588,0.10809894510733485
459,0.2687248576850358,0.10768679497062818
460,0.2736052488367909,0.10727443337154938
461,0.2784675347972191,0.1068618598632669
462,0.2833120770474567,0.10644907399748875
463,0.288139227584267,0.10603607532445593
464,0.29294932928369555,0.10562286339293538
465,0.29774271624728477,0.10520943775021338
466,0.30251971413186474,0.10479579794208861
467,0.30728064046386516,0.10438194351286521
468,0.3120258049390308,0.10396787400534589
469,0.31675550970836663,0.10355358896082491
470,0.3214700496510788,0.10313908791908104
471,0.3261697126352339,0.10272437041837051
472,0.3308547797668079,0.10230943599541988
473,0.3355255256277543,0.10189428418541886
474,0.3401822185036828,0.10147891452201324
475,0.3448251206017001,0.10106332653729747
476,0.34945448825893244,0.1006475197618074
477,0.3540705721422157,0.10023149372451311
478,0.3586736174394112,0.09981524795281133
479,0.36326386404277533,0.09939878197251813
480,0.3678415467247884,0.09898209530786146
481,0.3724068953068203,0.09856518748147364
482,0.37696013482099333,0.0981480580143837
483,0.38150148566557623,0.09773070642600985
484,0.3860311637542281,0.09731313223415192
485,0.3905493806593917,0.09689533495498355
486,0.3950563437501173,0.09647731410304444
487,0.39955225632458413,0.09605906919123261
488,0.4040373177375701,0.0956405997307966
489,0.40851172352310955,0.09522190523132745
490,0.41297566551256054,0.09480298520075092
491,0.4174293319482971,0.09438383914531943
492,0.42187290759322577,0.093964466569604
493,0.42630657383631654,0.09354486697648629
494,0.4307305087943303,0.09312503986715022
495,0.4351448874099109,0.09270498474107418
496,0.43954988154620694,0.09228470109602231
497,0.44394566007817265,0.09186418842803673
498,0.44833238898069877,0.09144344623142875
499,0.45271023141370587,0.09102247399877082
500,0.4570793478043374,0.0906012712208879
