,Dcx,Dcy
0,0.10836864942725737,0.18071503125724248
1,0.16365092502986564,0.1787955422607451
2,0.21599078784739945,0.17687223341251426
3,0.26600452035796923,0.17494507043069338
4,0.3141399101837891,0.17301401857579907
5,0.3607359253875617,0.17107904263989004
6,0.40605789250450325,0.16914010693802883
7,0.450319475409221,0.16719717529903502
8,0.4936970735860543,0.1652502110560069
9,0.5363396394758442,0.16329917703660615
10,0.5783756118496014,0.16134403555309662
11,0.6199179731219899,0.15938474839213101
12,0.6610680552404987,0.15742127680427617
13,0.7019184966098281,0.1554535814932699
14,0.7425556194562419,0.15348162260500048
15,0.7830614155459211,0.15150535971619986
16,0.823515277899481,0.14952475182284164
17,0.8639955858050105,0.14753975732823424
18,0.9045812337776924,0.1455503340307995
19,0.9453531889259746,0.14355643911152646
20,0.10406348240487685,0.23465155837653184
21,0.15959906576008642,0.23282938620642513
22,0.2121364321496663,0.2310042189461051
23,0.26230809657741366,0.22917603255464636
24,0.3105720420340855,0.2273448027152109
25,0.35727398949390304,0.22551050483046248
26,0.40268392435994227,0.2236731140178845
27,0.4470188277834625,0.2218326051049971
28,0.49045751916400193,0.21998895262447118
29,0.5331507479211984,0.21814213080913789
30,0.5752283027066527,0.2162921135868881
31,0.6168041846850206,0.21443887457546268
32,0.6579804915442148,0.21258238707712646
33,0.698850427692361,0.21072262407322645
34,0.739500717934188,0.20885955821862884
35,0.7800136174052504,0.20699316183603214
36,0.8204686583944737,0.20512340691015357
37,0.8609442431094351,0.2032502650817847
38,0.9015191738960016,0.2013737076417124
39,0.9422742055103092,0.1994937055245023
40,0.09973631186740169,0.28609308639695236
41,0.15553033013874026,0.2843481382982844
42,0.2082687373819483,0.2826007878928228
43,0.25860090357879156,0.2808510174894934
44,0.3069953490897354,0.2790988092206889
45,0.35380474980809995,0.2773441450396734
46,0.3993038763383497,0.27558700671794084
47,0.4437131098976982,0.27382737584252126
48,0.48721374624688074,0.2720652338132379
49,0.5299583716341442,0.2703005618399118
50,0.5720781536402375,0.26853334093951303
51,0.6136881340199652,0.2667635519332576
52,0.6548911931482262,0.264991175443649
53,0.6957811150381661,0.2632161918914613
54,0.7364450384083732,0.2614385814926662
55,0.7769654916212675,0.259658324255298
56,0.8174221552258097,0.2578753999762585
57,0.8578934629892072,0.25608978823805906
58,0.8984581338521207,0.25430146840549805
59,0.9391967195955453,0.25251041962227305
60,0.09538665888235166,0.3355346481698347
61,0.15144439790870265,0.33385216066448253
62,0.20438747641045787,0.3321677157201731
63,0.25488277280339783,0.33048129980761154
64,0.30340970161412806,0.32879289927902716
65,0.35032810338341325,0.3271025003666075
66,0.39591766456950883,0.3254100891809053
67,0.44040225179830894,0.3237156517092199
68,0.4839656952164939,0.3220191738139504
69,0.5267624587628765,0.3203206412309215
70,0.5689251186637332,0.31862003956768176
71,0.6105697795542913,0.31691735430177087
72,0.6518001217502246,0.31521257077896014
73,0.6927105226810705,0.31350567421146047
74,0.7333885464550782,0.3117966496761007
75,0.7739170046073478,0.31008548211247455
76,0.814375734985065,0.30837215632105447
77,0.8548432115649656,0.30665665696127437
78,0.8953980786207266,0.3049389685495771
79,0.9361206942710083,0.3032190754574287
80,0.09101402833731904,0.3833473153804881
81,0.14734093970266812,0.3817160080574563
82,0.20049241654630265,0.3800830891160514
83,0.2511535320977997,0.37844854787281357
84,0.2998149674360416,0.37681237356178143
85,0.34684394556468495,0.37517455533349525
86,0.39252520395083285,0.3735350822539858
87,0.43708618262385746,0.371893943303747
88,0.48071330577587235,0.3702511273766936
89,0.5235629569436764,0.36860662327910354
90,0.565769151403941,0.3669604197285433
91,0.6074490794260226,0.36531250535277754
92,0.6487072388362854,0.36366286868866154
93,0.6896386145080049,0.3620114981810171
94,0.7303312075598106,0.36035838218149047
95,0.7708681227371176,0.3587035089473938
96,0.8113293642729074,0.357046866640527
97,0.8517934550157791,0.3553884433259822
98,0.8923389732874939,0.35372822697092976
99,0.9330460927959073,0.3520662054433841
100,0.08661790815676207,0.4298193456456788
101,0.14321961666972488,0.42823031536606104
102,0.1965833193477283,0.42663995042199016
103,0.24741300560047952,0.42504824214076475
104,0.29621101188050125,0.42345518179057373
105,0.3433521699439898,0.4218607605798329
106,0.3891264081176941,0.42026496965651355
107,0.4337648305845003,0.4186678001074625
108,0.4774565169345121,0.4170692429577114
