,Dcx,Dcy
0,0.03470971722885672,0.1346509756408813
1,0.060043081029577824,0.13634122379107794
2,0.085421807850461,0.13803165398342712
3,0.11079651102696877,0.1397222519680226
4,0.13611788229649588,0.14141300350287797
5,0.16133764093004677,0.1431038943549293
6,0.1864094281855981,0.1447949103012513
7,0.2112896022382019,0.14648603713018377
8,0.23593789860135628,0.14817726064246867
9,0.26031793358859395,0.14986856665238377
10,0.2843975417323104,0.151559940988872
11,0.3081489505465199,0.15325136949666646
12,0.33154880626929617,0.15494283803741127
13,0.35457807149362064,0.1566343324907772
14,0.37722181970903573,0.15832583875557277
15,0.3994689530106675,0.1600173427508494
16,0.4213118681620878,0.16170883041700193
17,0.4427460935231152,0.16340028771686269
18,0.46376991575700016,0.1650917006367899
19,0.4843840112928145,0.1667830551877499
20,0.5045910936714273,0.168474337406393
21,0.5243955844301587,0.1701655333561223
22,0.5438033122341857,0.1718566291281562
23,0.5628212425934124,0.17354761084258344
24,0.5814572386941197,0.1752384646494109
25,0.5997198525662742,0.176929176729604
26,0.6176181449211798,0.17861973329611927
27,0.6351615314467638,0.18031012059492899
28,0.6523596530605097,0.18200032490603765
29,0.6692222675239,0.18369033254449052
30,0.6857591598600088,0.1853801298613728
31,0.7019800691420652,0.1870697032448081
32,0.717894629400662,0.1887590391209047
33,0.7335123226051059,0.19044812395479993
34,0.7488424418920304,0.1921369442515525
35,0.7638940634293925,0.1938254865571324
36,0.7786760255084343,0.19551373745935838
37,0.7931969136453733,0.19720168358883314
38,0.8074650506461657,0.1988893116198679
39,0.8214884907408562,0.20057660827139748
40,0.8352750170291201,0.2022635603078847
41,0.8488321415965533,0.20395015454021478
42,0.8621671077634195,0.20563637782657873
43,0.8752868940154417,0.20732221707334658
44,0.8881982192413863,0.20900765923592896
45,0.9009075489661584,0.21069269131962895
46,0.9134211023223405,0.21237730038048158
47,0.9257448595488831,0.21406147352608282
48,0.9378845698441721,0.21574519791640714
49,0.9498457594330003,0.21742846076461336
50,0.04424415735982711,0.2647465623445206
51,0.06960225405417653,0.26638633112543975
52,0.09498716025943725,0.2680253237331946
53,0.1203493950307252,0.2696635298339803
54,0.14563991693044864,0.2713009391616025
55,0.17081105862612905,0.2729375415178541
56,0.19581738895754613,0.2745733267728614
57,0.22061646089939096,0.2762082848654374
58,0.24516941492756758,0.27784240580341435
59,0.2694414203720076,0.2794756796639663
60,0.29340195056242907,0.2811080965939208
61,0.3170248993389036,0.28273964681005864
62,0.34028855568726035,0.28437032059940265
63,0.36317545933694434,0.2860001083194945
64,0.385672163134789,0.2876290003986611
65,0.4077689282947978,0.2892569873362688
66,0.4294593768628845,0.2908840597029672
67,0.4507401226342381,0.2925102081409214
68,0.471610397972264,0.2941354233640333
69,0.49207169002898044,0.29575969615815184
70,0.5121273961328774,0.2973830173812725
71,0.531782504822201,0.2990053779637255
72,0.5510433062697242,0.3006267689083534
73,0.5699171336910211,0.30224718129067857
74,0.5884121357157736,0.30386660625905876
75,0.6065370785620156,0.305485035034833
76,0.6243011761044817,0.3071024589124568
77,0.6417139454877919,0.30871886925962677
78,0.6587850857276454,0.310334257517395
79,0.6755243767038016,0.31194861520027334
80,0.6919415960246591,0.3135619338963269
81,0.7080464513934048,0.31517420526725803
82,0.7238485262988402,0.3167854210484805
83,0.7393572370674536,0.318395573049183
84,0.7545817995312487,0.3200046531523941
85,0.7695312037777178,0.32161265331495775
86,0.7842141956475301,0.32321956556773085
87,0.7986392638283135,0.32482538201542405
88,0.8128146315576164,0.32643009483671914
89,0.8267482520944655,0.32803369628425355
90,0.8404478072474568,0.3296361786846175
91,0.8539207083591683,0.331237534438342
92,0.8671740992432961,0.33283775601987814
93,0.8802148606538311,0.334436835977567
94,0.8930496159363653,0.3360347669336012
95,0.9056847375717688,0.3376315415839772
96,0.9181263543733525,0.3392271526984395
97,0.9303803591415595,0.34082159312041677
98,0.9424524166162767,0.34241485576694775
99,0.9543479715970775,0.3440069336286013
100,0.0537905448244974,0.38677417400549674
101,0.0791663093438105,0.38830900453967676
102,0.10455024816053318,0.3898425325904164
103,0.12989292327025154,0.39137475345000083
104,0.15514569414183818,0.39290566247422953
105,0.1802616307429359,0.3944352550821563
106,0.2051963372277424,0.3959635267557774
107,0.22990864852213372,0.3974904730399444
108,0.2543611740982952,0.3990160895418433
