,Dcx,Dcy
0,0.11265227642452069,0.12359336052696702
1,0.11830756845521279,0.123389032443562
2,0.12392668606904374,0.12318465449434672
3,0.12951060036186643,0.12298022662890891
4,0.13506024348643317,0.12277574879481268
5,0.14057651083009115,0.12257122094188794
6,0.14606026303884978,0.12236664301888546
7,0.15151232790086228,0.12216201497448441
8,0.15693350210107665,0.12195733675729228
9,0.1623245528576658,0.12175260831584471
10,0.16768621944983075,0.12154782959860544
11,0.17301921464566403,0.12134300055396609
12,0.17832422603795056,0.12113812113024608
13,0.18360191729506142,0.12093319127569253
14,0.1888529293334469,0.12072821093848012
15,0.19407788141765492,0.12052318006671092
16,0.19927737219327868,0.12031809860759521
17,0.20445198065776815,0.12011296651012755
18,0.20960226707361587,0.1199077837216904
19,0.214728773828047,0.11970255019001681
20,0.21983202624299727,0.119497265862757
21,0.2249125333388514,0.1192919306874782
22,0.229970788555131,0.11908654461166449
23,0.23500727043106423,0.11888110758271653
24,0.2400224432487374,0.11867561954795149
25,0.24501675764131536,0.11847008045460276
26,0.24999065116862654,0.11826449024981987
27,0.2549445488622294,0.1180588488806681
28,0.25987886374192054,0.11785315629412861
29,0.26479399730549424,0.11764741243709788
30,0.26969033999343267,0.11744161725638784
31,0.2745682716300788,0.11723577069872552
32,0.27942816184273733,0.11702987271075281
33,0.284270370460039,0.11682392323902643
34,0.28909524789081514,0.11661792223001761
35,0.2939031354846375,0.11641186963011191
36,0.2986943658751009,0.1162057653856091
37,0.30346926330685137,0.1159996094427229
38,0.3082281439472939,0.1157934017475808
39,0.3129713161838537,0.11558714224622385
40,0.31769908090760246,0.115380830885212
41,0.3224117317840119,0.11517446760918063
42,0.3271095555115455,0.11496805236453778
43,0.3317928320687528,0.11476158509697684
44,0.33646183495048926,0.11455506575210384
45,0.3411168313938448,0.11434849427543713
46,0.34575808259432894,0.11414187061240728
47,0.3503858439128232,0.11393519470835692
48,0.35500036507378396,0.11372846650854038
49,0.3596018903551481,0.11352168595812363
50,0.3641906587703636,0.11331485300218401
51,0.36876690424294817,0.1131079675857101
52,0.37333085577394914,0.11290102965360138
53,0.377882737602659,0.1126940391506682
54,0.3824227693609206,0.11248699602163142
55,0.3869511662213351,0.11227990021112234
56,0.3914681390396693,0.11207275166368239
57,0.39597389449174164,0.11186555032376287
58,0.4004686352050499,0.11165829613572507
59,0.40495255988539186,0.1114509890438396
60,0.4094258634387102,0.11124362899228656
61,0.4138887370883889,0.11103621592515502
62,0.4183413684882079,0.11082874978644319
63,0.42278394183115625,0.11062123052005783
64,0.4272166379542934,0.11041365806981426
65,0.43163963443983505,0.11020603237943613
66,0.4360531057126351,0.10999835339255505
67,0.4404572231342223,0.10979062105271065
68,0.44485215509354326,0.1095828353033501
69,0.44923806709455943,0.10937499608782808
70,0.4536151218408316,0.1091671033494065
71,0.45798347931722344,0.10895915703125425
72,0.4623432968688479,0.10875115707644706
73,0.4666947292773746,0.1085431034279672
74,0.4710379288348072,0.10833499602870333
75,0.47537304541484166,0.10812683482145029
76,0.4797002265419022,0.10791861974890879
77,0.4840196174579542,0.10771035075368526
78,0.4883313611871839,0.10750202777829174
79,0.492635598598634,0.10729365076514537
80,0.4969324684668773,0.10708521965656852
81,0.5012221075308084,0.1068767343947882
82,0.5055046505506295,0.10666819492193624
83,0.5097802303631013,0.10645960118004874
