X,Y,Frame,Tiempo_seg
1765.0006,224.00156,0,0.0
1764.9178,223.98282,1,0.07001873732921468
1764.6652,223.9429,2,0.14003747465842936
1764.5604,223.92526,3,0.21005621198764404
1764.6012,223.9749,4,0.2800749493168587
1764.8444,223.79822,5,0.35009368664607343
1764.8147,223.95901,6,0.4201124239752881
1764.9006,224.08122,7,0.4901311613045028
1764.8989,223.9277,8,0.5601498986337174
1764.7427,223.99976,9,0.6301686359629322
1764.8068,223.93579,10,0.7001873732921469
1764.8723,223.77455,11,0.7702061106213616
1764.9154,223.70319,12,0.8402248479505762
1764.8984,223.73999,13,0.9102435852797909
1765.1111,223.72162,14,0.9802623226090056
1765.083,223.69643,15,1.0502810599382202
1764.9661,223.55362,16,1.120299797267435
1764.973,223.60492,17,1.1903185345966496
1764.9623,223.56656,18,1.2603372719258643
1764.9207,223.58841,19,1.330356009255079
1764.9452,223.5255,20,1.4003747465842937
1764.8624,223.63086,21,1.4703934839135084
1764.8564,223.52393,22,1.5404122212427231
1764.8329,223.5454,23,1.6104309585719379
1764.9661,223.56192,24,1.6804496959011523
1764.8887,223.57236,25,1.750468433230367
1764.9061,223.60527,26,1.8204871705595818
1764.8168,223.57758,27,1.8905059078887965
1764.8972,223.50256,28,1.9605246452180112
1765.0724,223.49852,29,2.0305433825472257
1764.8933,223.58228,30,2.1005621198764404
1764.9497,223.51343,31,2.170580857205655
1765.05,223.47798,32,2.24059959453487
1764.9624,223.29086,33,2.3106183318640845
1765.0496,223.41835,34,2.380637069193299
1764.9365,223.61848,35,2.450655806522514
1764.9796,223.4385,36,2.5206745438517286
1764.9945,223.6114,37,2.5906932811809433
1765.0316,223.43727,38,2.660712018510158
1765.023,223.34872,39,2.7307307558393727
1765.0503,223.16777,40,2.8007494931685875
1764.9962,223.29572,41,2.870768230497802
1765.0284,223.32709,42,2.940786967827017
1765.054,223.18343,43,3.0108057051562316
1764.9781,223.34523,44,3.0808244424854463
1764.8877,223.39072,45,3.150843179814661
1764.9446,223.43454,46,3.2208619171438757
