X,Y
1587.9503591358662,650.6110818386078
1587.584618717432,650.7261734902859
1587.8269802480936,650.6604080200195
1587.9647911079228,650.6063514947891
1587.8273063153028,650.7750072181225
1587.6797381937504,650.8854819238186
1587.8431438207626,650.8214365392923
1587.8167225271463,650.74460080266
1587.6720861792564,650.8502275943756
1587.7801145166159,650.823368653655
1587.4926716983318,651.0557073429227
1587.5790420472622,650.952404525131
1587.6155425012112,650.9876770647243
1587.4491502046585,650.8798270076513
1587.5421189963818,650.8436945527792
1587.5556474030018,650.8432768434286
1587.6989916563034,650.8847816362977
1587.5122914016247,650.679821908474
1587.3409303724766,650.7543401122093
1587.259523063898,650.8433586806059
1587.2106380015612,650.719790160656
1587.292635768652,650.7758223563433
1587.3431378006935,650.9031119868159
1587.2789200544357,650.774596631527
1587.6535015702248,650.7886098623276
1587.2238147109747,650.8368739634752
1587.381613612175,650.9724926222116
1587.258199930191,650.7370270192623
1587.3568354845047,650.947055503726
1587.283413976431,650.9049527570605
1587.2494967132807,650.70525598526
1587.2217276245356,650.6516753733158
1582.5371861159801,650.5662957429886
1571.5808210670948,650.6119387745857
1567.6144577264786,650.4576132595539
1566.0401031412184,650.6351013183594
1565.534715384245,650.3496496379375
1564.8300218135118,650.3770521581173
1564.3483234345913,650.5055525004864
1564.327860057354,650.7325052917004
1564.148201227188,650.4821518063545
1563.8950156494975,650.5311488807201
1563.7666207700968,650.4554489850998
1563.6635628938675,650.5305637717247
1563.7029648721218,650.3186563253403
1563.2961564660072,650.4087531268597
1563.2725026011467,650.4622957706451
1563.440823763609,650.2532179355621
1563.0180522110313,650.6131800711155
1563.1911844313145,650.4976089298725
1563.1103035211563,650.4299893975258
1563.0100012691692,650.3927315473557
1562.8609587997198,650.6440402269363
1563.0078741153702,650.4917158782482
1562.636036992073,650.5283452272415
1562.5363737940788,650.578654050827
1562.499220997095,650.5968532860279
1562.6966271400452,650.3115126788616
1562.5443211495876,650.2448209226131
1562.4216539263725,650.5346312820911
1562.5004703700542,650.3677129745483
1562.6714044809341,650.2828111350536
1562.3524185419083,650.3775255382061
1562.159716695547,650.2805857360363
1562.0022075255401,650.2708460390568
1561.9470224268734,650.3666999638081
1561.934732697904,650.4605434536934
1561.818760305643,650.2893042564392
1562.1623212695122,650.4758257269859
1562.0011250112439,650.6062954962254
1562.0265806913376,650.3006864488125
1561.8088672161102,650.2438306808472
1561.7615309357643,650.3047108948231
1561.7897252440453,650.5107138752937
1561.9669961594045,650.2379989027977
1562.0358116589487,650.2315414994955
1562.229684010148,650.3120924830437
1562.0388335809112,650.2970285117626
1561.8818683326244,650.1757352650166
1561.6040188968182,650.1983077973127
1561.5184842944145,650.2626928091049
1561.4323864281178,650.417664796114
1561.3035046756268,650.3972933590412
1561.405811816454,650.1478860080242
1561.3471871316433,650.0111481724307
1561.5078522861004,650.3529682457447
1561.2555529475212,650.3423174619675
1561.3287475705147,650.1334414929152
1561.3306688666344,650.1727216690779
1561.1311146318913,650.401358038187
1561.2632225453854,650.2962392568588
1561.1111979782581,650.1009603068233
1560.9981551211094,650.1940793693066
1561.144851475954,650.3329167664051
1561.0750364884734,650.0498255379498
1560.9718358349055,650.0911543518305
1560.868634954095,650.0756687372923
1561.2133813500404,650.2269285172224
1560.9849363965914,650.132501617074
1560.993550028652,650.271475225687
1560.9649622365832,650.2604531049728
1561.0334717147052,650.3955273628235
1560.7339953780174,650.2053581625223
1560.9385494440794,650.2856699228287
1560.677428305149,650.2958245277405
1560.763383090496,650.3801313042641
1560.6897614002228,650.3026620447636
1559.0971348881721,650.3207168281078
1547.3050592541695,650.1324227899313
1541.4615902900696,650.3346654772758
1539.9768236558884,650.0534407496452
1538.795583203435,650.1144978329539
1538.1264433562756,650.2311128675938
1537.916413500905,650.0094762509689
1537.3711551129818,649.7940524965525
1537.1471590995789,649.9056875929236
1537.0557636879385,649.98008139804
1537.2573923170567,650.0453890636563
1536.8140732347965,650.0228888522834
1536.724257439375,649.933277733624
1536.823913961649,650.0206159502268
1536.7066875100136,650.1194013729692
1536.097055464983,650.1252436190844
1535.967807598412,650.2188384532928
1536.0116301644593,650.2036279290915
1536.2087997496128,650.3084351122379
1536.2085193246603,650.2401448637247
1536.2003014087677,650.025851752609
1535.8953276351094,649.8869872912765
1535.8616133630276,650.2023196965456
1535.912779778242,650.1417685598135
1535.6844976246357,650.116162084043
1535.6940466463566,650.1137482970953
1535.6380914151669,650.1029756739736
1535.4926729500294,650.1481618583202
1535.3974997997284,650.0265881177038
1535.3631578981876,649.9670942313969
1535.4802871346474,649.7726840078831
1535.6433597803116,649.9939671438187
1535.4942258298397,649.9895704463124
1535.247900635004,649.9485849775374
1534.8731980621815,649.9843084458262
1535.1496473550797,650.1032260879874
1534.997325074859,650.0487833842635
1534.8817038685083,649.9950068676844
1534.9697331860662,649.9096593037248
1534.9950478435494,649.9947766084224
1535.1608960181475,650.0620798394084
1535.1627879291773,650.105316773057
1535.1691091060638,650.1659336686134
1534.9064202606678,650.064671292901
1534.746710062027,649.9693935252726
1534.706030458212,649.9740716405213
1534.6500036120415,649.872918844223
1534.9426150918007,649.7672894895077
1534.5312463641167,649.7241167128086
1534.8258963823318,649.6280925571918
1534.7870966494083,650.0150877078995
1534.933362327516,649.990046323277
1534.6187378764153,649.8781622126698
1534.5901048779488,649.7420162260532
1534.5595056712627,649.7130128443241
1534.5448794662952,649.7805899083614
1534.7637598961592,649.8066459149122
1534.703380793333,649.9170709252357
1534.5959611833096,649.7618070691824
1534.6004425287247,649.9392201788723
1534.3490278720856,649.9447990804911
1534.3379364609718,650.0078540388495
1534.4232511222363,649.9444694072008
1534.3956869840622,649.967497792095
1534.234450161457,649.881073191762
1534.5157002806664,649.855373993516
1534.4410314261913,649.8601301014423
1534.3160049319267,649.7442999780178
1534.4297995567322,649.9114735722542
1534.022056400776,649.8463747352362
1534.064535714686,649.7772482484579
1533.8000689446926,649.9666989073157
1533.8383082002401,650.139878153801
1533.751802071929,649.990734946914
1534.0149518530816,649.8604710698128
1533.7004366517067,649.8877843618393
1523.3403821885586,649.6597723960876
1515.8139996528625,649.6218664646149
1513.329207122326,649.783266633749
1512.1238280162215,649.8713453114033
1511.5952547192574,649.6917250752449
1510.7953860759735,649.5838894248009
1510.6443088650703,649.5982733666897
1510.2342943698168,649.4695436358452
1510.0192797631025,649.5811323523521
1509.8793305456638,649.5903294682503
1509.8044252693653,649.7781205326319
1509.4090320765972,649.7606888860464
1509.104385226965,649.6176864504814
1509.2527105808258,649.6893169879913
1509.0870215967298,649.6594482958317
1508.896118298173,649.5948222577572
1508.829446196556,649.5385940074921
1508.8374105840921,649.4385012090206
1508.834073126316,649.4511326551437
1508.6797161400318,649.6345458030701
1508.4073331654072,649.720135807991
1508.5595156252384,649.6629992723465
1508.5552780926228,649.5844767093658
1508.2970312833786,649.6181136965752
1508.1505917608738,649.5270653963089
1508.305236339569,649.3631336688995
1508.3412231504917,649.3108326494694
1508.2344336211681,649.442570745945
1508.1973494887352,649.6515171229839
1507.935069449246,649.4786138236523
1507.9011399373412,649.6235308051109
1508.0947241410613,649.6082977056503
1507.7944668978453,649.6602177619934
1507.6757982373238,649.5707097351551
1507.7998575121164,649.5233826041222
1507.9177078530192,649.4481618404388
1507.7120216786861,649.4743888378143
1507.6951812505722,649.4367099404335
1507.5491564273834,649.459956496954
1507.576416283846,649.5215999484062
1507.4141774177551,649.6034445464611
1507.5489718019962,649.5822195708752
1507.464463531971,649.6148340702057
1507.6372456252575,649.5800499022007
1507.4750491082668,649.6977459788322
1507.2964139580727,649.3902601003647
1507.345165759325,649.4175941944122
1507.67219799757,649.3881376087666
1507.6112217009068,649.4189572632313
1507.3493448495865,649.5442137420177
1507.2851183712482,649.6214972138405
1507.3991880714893,649.7088036835194
1507.2600457072258,649.4893957972527
1507.1099717393517,649.7543923258781
1507.0509813651443,649.6593872308731
1507.0002703189675,649.5823086798191
1506.8732188045979,649.5636337399483
1506.7636663615704,649.4751971364021
1506.8345472067595,649.6010158658028
