0,5.931198799712716e-13,6.044668183536223e-13
1,0.10782985914961636,0.0
2,0.20277854516698743,0.0
3,0.2897758652935504,0.0
4,0.3714307139702583,0.0
5,0.4493478003516019,0.0
6,0.5246224250945174,0.0
7,0.5980666711537898,0.0
8,0.6703283238170312,0.0
9,0.741961428938594,0.0
10,0.8134738961962977,0.0
11,0.8853650617133968,0.0
12,0.9581614771399275,0.0
13,1.0,0.0
14,0.0,0.12225722714202496
15,0.10419751558558374,0.11408672176176307
16,0.19950484791967296,0.1058334956694786
17,0.28673570431300927,0.09749391115523975
18,0.3685516425364298,0.0890640792560333
19,0.44658256128313717,0.08053983451896989
20,0.521937295437193,0.07191670642252436
21,0.5954356851616417,0.06318988688633748
22,0.6677300325634662,0.054354193206902546
23,0.7393768517213246,0.04540402559979828
24,0.810885032614862,0.03633331835922278
25,0.8827536083836564,0.02713548342157232
26,0.9555074822645112,0.017803344837592577
27,1.0,0.008329062296812033
28,0.0,0.22857922138274395
29,0.10054862601644987,0.22127799130385467
30,0.1962208216601647,0.21392747831212594
31,0.28368856894707417,0.20652600262478937
32,0.3656676775446849,0.19907180205791639
33,0.4438138545837686,0.19156302607331738
34,0.5192497571908155,0.1839977292610597
35,0.5928031356434741,0.17637386419827314
36,0.6651309000590727,0.1686892736057502
37,0.7367920943544952,0.16094168171690304
38,0.8082966373131835,0.15312868476050306
39,0.8801433050137346,0.14524774044070274
40,0.9528554050706849,0.13729615628989175
41,1.0,0.12927107673036872
42,0.0,0.3255049066170054
43,0.09688286816850222,0.3187485229023322
44,0.19292630653275916,0.3119599903086363
45,0.280634365535395,0.3051383624170915
46,0.3627787575619683,0.29828265767027384
47,0.44104163630044,0.29139185736865497
48,0.5165597764811688,0.28446490352147386
49,0.5901689946235743,0.27750069653882253
50,0.6625309015753847,0.2704980927498449
51,0.7342071334320576,0.26345590173196964
52,0.8057086865546872,0.25637288343117726
53,0.8775341258169402,0.24924774505474265
54,0.950205215569215,0.24207913771307144
55,1.0,0.23486565278555135
56,0.0,0.416325927450182
57,0.09319991006369382,0.40993326541288
58,0.18962113912770423,0.4035187947382187
59,0.2775729987979977,0.3970819071888462
60,0.3598848203124294,0.3906219770964232
61,0.43826586200459466,0.3841383605221005
62,0.5138673191552879,0.37763039436774415
63,0.5875332339653855,0.3710973954343761
64,0.6599300123028655,0.3645386594236679
65,0.7316219455295425,0.35795345987829663
66,0.803121156643336,0.35134104705637087
67,0.874926045114302,0.3447006467347673
68,0.9475568839693403,0.33803145893573083
69,1.0,0.3313326565705702
70,0.0,0.5030179905511452
71,0.08949940960133465,0.4968729429803217
72,0.18630515236618,0.490713092267401
73,0.2745043717930739,0.4845380057691195
74,0.3569858026587254,0.4783472414325204
75,0.4354864867826843,0.4721403473828139
76,0.511172350776063,0.46591686149156036
77,0.5848958253680755,0.4596763109238983
78,0.6573282073484161,0.45341821166348273
79,0.7290365072019305,0.4471420680136787
80,0.8005340239214335,0.4408473720734454
81,0.8723190373318409,0.4345336031862364
82,0.9449103806748345,0.4282002273601048
