X,Y,Frame,Tiempo_seg,columna
1485.606689453125,474.2155151367188,70,4.901262704215182,0
1485.757568359375,474.1842651367188,71,4.971280742846828,0
1485.8197021484375,474.2725524902344,72,5.041298781478473,0
1485.846923828125,474.2933349609375,73,5.111316820110118,0
1485.714111328125,474.1451110839844,74,5.181334858741764,0
1485.697509765625,474.3171081542969,75,5.251352897373409,0
1485.6707763671875,474.3381652832031,76,5.321370936005055,0
1485.707275390625,474.2628479003906,77,5.3913889746367,0
1485.6912841796875,474.2556762695313,78,5.461407013268346,0
1485.8255615234375,474.2828674316406,79,5.531425051899992,0
1485.7252197265625,474.2252807617188,80,5.601443090531637,0
1485.967529296875,474.3367004394531,81,5.671461129163282,0
1485.7467041015625,474.25885009765625,82,5.741479167794927,0
1485.54296875,474.4669799804688,83,5.811497206426573,0
1485.5504150390625,474.4234313964844,84,5.881515245058218,0
1485.85986328125,474.4884338378906,85,5.951533283689864,0
1484.0064697265625,495.9734191894531,89,6.231605438216445,0
1483.9205322265625,496.2649841308594,90,6.301623476848091,0
1484.650390625,496.8353576660156,91,6.371641515479737,0
1484.59228515625,497.343994140625,92,6.441659554111382,0
1483.97900390625,496.4707336425781,93,6.511677592743028,0
1484.001220703125,497.0396118164063,94,6.581695631374673,0
1483.8248291015625,497.00238037109375,95,6.651713670006319,0
1484.156982421875,496.9784851074219,96,6.721731708637964,0
1484.210205078125,497.3679504394531,97,6.791749747269609,0
1483.98388671875,497.4643859863281,98,6.861767785901255,0
1483.8319091796875,497.3646240234375,99,6.9317858245329,0
1483.689208984375,497.4806213378906,100,7.001803863164546,0
1483.65673828125,497.7523193359375,101,7.071821901796191,0
1483.6610107421875,497.9245300292969,102,7.141839940427837,0
1483.5865478515625,497.7853088378906,103,7.211857979059483,0
1483.972412109375,497.7302551269531,104,7.281876017691127,0
1483.8975830078125,497.7292175292969,105,7.351894056322773,0
1484.142578125,497.8365478515625,106,7.421912094954418,0
1483.8724365234375,497.8166198730469,107,7.491930133586064,0
1483.9599609375,497.7691955566406,108,7.561948172217709,0
1484.0760498046875,497.7412109375,109,7.631966210849355,0
1483.917236328125,497.8855285644531,110,7.701984249481001,0
1483.7821044921875,497.9067993164063,111,7.772002288112646,0
1483.521484375,497.9595336914063,112,7.842020326744291,0
1483.4241943359375,497.9286193847656,113,7.912038365375936,0
1482.00390625,521.3125610351562,118,8.262128558534164,0
1482.24462890625,521.4273071289062,119,8.33214659716581,0
1481.976806640625,521.486572265625,120,8.402164635797455,0
1482.49462890625,521.6105346679688,121,8.472182674429101,0
